"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"283576",38.4603149081298,3.1643486220919,0.520089909930176,6.08423382510291,1.17049679036519e-09,2.79365807119415e-07
"3925",4431.4103480296,1.29533940223277,0.213075806686846,6.07924204241782,1.20751969620662e-09,2.79365807119415e-07
"9133",568.982227624617,2.00378287372016,0.329643889720334,6.07862889683818,1.21214524000228e-09,2.79365807119415e-07
"9543",19.0539486098011,2.61887681339575,0.430776307639367,6.07943558397412,1.20606320347186e-09,2.79365807119415e-07
"9918",2614.58356408695,0.868074100358206,0.143071807168782,6.06740152051155,1.29996277385916e-09,2.96856636735122e-07
"79723",264.756690509224,0.796427036746778,0.131408167448784,6.06071184317506,1.35520430848446e-09,3.06658094931697e-07
"58526",5828.64217121469,-1.73471144840844,0.286340181002857,-6.05821873246329,1.37637155814547e-09,3.08642022106297e-07
"23397",278.598896274301,1.69357112515989,0.279712770925236,6.05467930390837,1.40697679222943e-09,3.12688029780204e-07
"3837",6382.19519248385,0.571833910082041,0.0944685565240051,6.05316658921039,1.42025855948770e-09,3.12846511541666e-07
"3833",563.720271548851,1.86463553900339,0.308362911667025,6.04688653678576,1.47671676343374e-09,3.22429447005521e-07
"25890",1720.14032534367,-2.95063219810257,0.488415076512348,-6.04123897888718,1.52935262222297e-09,3.31018401041321e-07
"11130",1013.15224339873,1.42549463673202,0.236055512428639,6.03881104942614,1.55253913894524e-09,3.33140100926603e-07
"26232",2780.29437893535,-2.52546895809247,0.418566419185191,-6.03361579509582,1.60331005520518e-09,3.41093936616343e-07
"11212",2017.8001468456,-0.691441731286499,0.114865760925934,-6.01956340786652,1.74888139155977e-09,3.66733887126048e-07
"79933",21.5924418535262,-2.94704572586143,0.48961119248236,-6.01915514006067,1.75329768060744e-09,3.66733887126048e-07
"284217",132.030328898462,3.29334542827671,0.548087048511119,6.00879994742276,1.86901574526633e-09,3.87680590961868e-07
"26227",749.695016629517,2.13849885445897,0.356152468689961,6.0044476522233,1.91984340925377e-09,3.94932415700293e-07
"10024",534.600652102169,1.9334334397937,0.322264336234867,5.99952654514216,1.97893678190657e-09,4.004692312068e-07
"4900",193.472708923368,1.70411032413735,0.283992025371444,6.00055695897967,1.96641855136647e-09,4.004692312068e-07
"11004",435.933649054519,1.91048473804778,0.318732043195274,5.99401528285409,2.04722120810694e-09,4.10946637830563e-07
"392275",16.697056882637,1.45889327958516,0.243694666409621,5.98656220539901,2.14322643440663e-09,4.26776393430524e-07
"26528",3234.5427694896,0.502368426368911,0.0840455638310179,5.97733423954385,2.26818525779895e-09,4.48074597237093e-07
"10403",362.409981112207,1.67134025257608,0.279762223817494,5.97414557894848,2.31299190081058e-09,4.53328200024222e-07
"64175",2415.0286375333,0.843058411207193,0.141570063276848,5.9550613434321,2.59974298399283e-09,5.0199658927583e-07
"993",385.454767600011,1.51016445973831,0.253598529744981,5.95494169961054,2.6016455753719e-09,5.0199658927583e-07
"55355",362.104952561171,2.00048052872257,0.336319091299828,5.94816226753879,2.71169705215253e-09,5.19206548654836e-07
"151648",86.4768526865017,1.70231936172136,0.286338328303807,5.9451327099849,2.76232967225548e-09,5.2486372421459e-07
"57801",84.6304044151432,1.61570337646402,0.27207307207749,5.93849058316162,2.87658171849225e-09,5.42431784507504e-07
"122152323",9.96227403724522,1.49506247737596,0.25207889164411,5.93093085908486,3.01222045337832e-09,5.51302789007645e-07
"259266",490.561631130523,1.93059289496203,0.325390603989007,5.93315501829073,2.97168026542146e-09,5.51302789007645e-07
"55771",344.752237728694,1.60214868529808,0.270131723545437,5.93099049704391,3.0111264276776e-09,5.51302789007645e-07
"83903",38.3057174674315,1.53011160942787,0.257966209130891,5.93144200778442,3.00285625374725e-09,5.51302789007645e-07
"1117",104.721918836235,-3.2708141986255,0.553077592497372,-5.91384327080841,3.34215922385801e-09,6.07223979861677e-07
"586",709.805433362246,1.9088863852149,0.32289365360632,5.91181140878743,3.38365822572517e-09,6.10308963018298e-07
"2662",149.579551873271,3.53342900368997,0.597900033128256,5.90973207544882,3.42664603784592e-09,6.13616162072106e-07
"115749",11.7608869197753,2.91254532476068,0.493579917699421,5.90085864582187,3.61614628644304e-09,6.20755153212784e-07
"130120",382.967791990442,-5.30083125908659,0.897699843503167,-5.90490384670306,3.52852488587763e-09,6.20755153212784e-07
"285084",19.833259426405,4.94123810478726,0.837146829213777,5.90247484951705,3.58088721058979e-09,6.20755153212784e-07
"55165",547.303107847257,1.85801887962427,0.314818793694406,5.90186773102194,3.59409267535761e-09,6.20755153212784e-07
"83540",373.759148207598,1.73722151944828,0.294317518050623,5.90254202656559,3.57942894477623e-09,6.20755153212784e-07
"89839",15.2279632288013,1.497680582623,0.253662165747114,5.90423320802244,3.54290700353817e-09,6.20755153212784e-07
