"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"105374158",1.86331226932115,-1.28332338077403,0.309614473168335,-4.14490759311596,3.39950771642523e-05,0.00448061107346813
"5493",6980.15731277683,-0.42504802570354,0.10267626728916,-4.13969105934195,3.47773853997407e-05,0.00456361663936335
"28568",16.5894599904159,0.706401429806796,0.170718801582267,4.13780686872027,3.50641318703996e-05,0.00458115179663968
"11199",9.24741886510083,0.876247013827292,0.212540897892657,4.1227218973632,3.74421637905537e-05,0.00486159608239225
"3816",316.641997398974,-0.831909386476133,0.201863271475335,-4.12115280009113,3.76981279827201e-05,0.00486159608239225
"6345",53.1044849027059,-0.66265301444292,0.16078880706148,-4.12126333016169,3.76800431504256e-05,0.00486159608239225
"1745",9.60914620604863,-0.938948820828716,0.227925123084568,-4.119549473624,3.79613912859022e-05,0.00487453590507686
"135927",2.85906162630907,0.854466030826168,0.207586926211714,4.11618422421609,3.85196458803344e-05,0.00492508241493045
"8823",6.56412633926102,-0.850354629459546,0.206874827698753,-4.11047897377739,3.94839235138653e-05,0.00502689152175036
"28680",7.6854635801627,0.780245759792118,0.189991450803877,4.10674141647323,4.01280028116999e-05,0.00508724455984428
"1043",302.374493948702,0.547253099758751,0.133575659211698,4.09695226651613,4.18625180652697e-05,0.00526919583466499
"114836",136.889931307459,0.637804109274222,0.155688823411427,4.09665957580491,4.19154586934813e-05,0.00526919583466499
"342865",50.6656193183466,-1.34127512431868,0.328153083355343,-4.08734579180005,4.3633651947009e-05,0.00546223946695633
"4148",186.714016306496,-0.586231210147804,0.143569431947812,-4.08325924393781,4.44084344599857e-05,0.00553606646086796
"106480665",2.23651168549806,-2.17997871166735,0.534678076313348,-4.07717991113174,4.55852205580975e-05,0.00565918760945112
"2571",107.043251501801,0.741439264108238,0.181910922777464,4.07583696892823,4.58491344094803e-05,0.00566843079502992
