"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"114659",859.800501555026,-0.363075114561638,0.0993629104456045,-3.65403059283776,0.000258155487932627,0.0421077416366909
"10786",13.8643271930357,1.61003176059606,0.440858389062189,3.65203838815675,0.000260166981227064,0.0422247127442253
"146771",5.89513797688148,1.39242231185564,0.38149128793091,3.64994524359314,0.000262296216883321,0.0423595405305332
"106481263",12.321236014345,-1.23503138326472,0.338592483195996,-3.64754518944772,0.000264757757330042,0.0425464411803972
"4319",20.546516080665,1.74417500782743,0.478385356749106,3.64596236741038,0.000266392962043288,0.0425993686655693
"100873922",9.25797732948549,0.723054758014503,0.198552099932401,3.64163742544489,0.000270909444052643,0.0429010091450744
"4065",121.468936619247,0.6990831858809,0.191926137469516,3.64245951644777,0.000270045457817293,0.0429010091450744
"1956",89110.0080501887,-1.68131816613433,0.462084572896739,-3.63855074319924,0.000274176610649976,0.0432086444088092
"283320",4.45716297148184,-1.2647363495367,0.347854859226646,-3.63581624919218,0.000277101808899907,0.0434596885092922
"6133",8101.90167675094,0.317313908873392,0.0877651424898592,3.61548901843412,0.000299781183580105,0.0467916831136373
"106479789",11.8290334323917,1.49794609818526,0.41460625854104,3.61293653273926,0.000302748826102072,0.0470298676433419
"100420792",3.45146665820412,-3.29356442606863,0.912981796396301,-3.60748093671627,0.000309184246511807,0.0475694821435813
"149499",56.8255354717063,-0.806196095800377,0.223417033110881,-3.60848089590494,0.000307995189615699,0.0475694821435813
"958",300.714754847223,0.844901420749355,0.234285008632404,3.60629741391186,0.00031059713373131,0.0475694821435813
"347",3032.30563828251,1.22714767161307,0.340665642772972,3.602205557403,0.000315528700234483,0.0478752430653456
"57529",64.5560361634988,-0.74261154584624,0.206114613914922,-3.60290583836412,0.000314679544994092,0.0478752430653456
"107985951",2.26224736792251,-1.48148467407907,0.411520137085998,-3.60002959896339,0.000318180958919262,0.0480541631567785
"94056",2262.81588443035,0.346887720102246,0.0964500204223411,3.5965541384364,0.00032246049558999,0.0484760658393394
"101929679",112.802840014097,-0.68654669478843,0.191167264779502,-3.59134026204912,0.00032898178939252,0.0490047668199214
"5918",340.177265383066,0.902707047053646,0.251312420904578,3.59197147440793,0.000328185780358368,0.0490047668199214
"1397",2452.84876847371,-0.375806152004253,0.10516464107589,-3.57350292036903,0.000352237313006914,0.0522303892041434
"106480222",0.729998130237044,-2.89470938825963,0.811128552812659,-3.56874305339391,0.000358697996066295,0.0529477195822384
"106480061",1.54491395779364,-3.41982541456954,0.9592409690045,-3.56513694167863,0.000363666257217759,0.0534392821754853
"1075",4385.20996890414,0.843529223974089,0.236748630389409,3.56297403953989,0.000366676953394551,0.0536400698369374
"100419827",4.60469618699123,-3.38782425566605,0.952045142803659,-3.55847018523651,0.000373021123885615,0.0543245317115916
"100418862",1.71473647082026,1.29632388525051,0.364466170149241,3.5567742397592,0.000375436530900096,0.0544332911601019
"55225",1194.57699081526,-0.48847079473496,0.137492338900654,-3.55271281760585,0.000381280465733806,0.0550359794387974
"93661",6.19405386225294,-2.77824233164949,0.782917622112491,-3.54857555020049,0.000387320868344491,0.0556615919257004
"5645",6.09653804369159,2.08690215633113,0.589095339513352,3.54255417816598,0.000396272013278145,0.0566981825314019
"2069",77.0222650450331,1.76175934934222,0.497685928919938,3.53990186776134,0.000400275839520991,0.0570209538727239
"100421324",243.646341578442,0.744990233226335,0.210572104034774,3.53793412779552,0.000403270650587899,0.057197805058602
"84620",961.093513909737,-1.26615535476592,0.358083528194149,-3.53592180336043,0.000406354956489906,0.0573857635957303
"4118",360.138294178335,1.51742896412155,0.429354269711835,3.53421188786591,0.000408993060487305,0.0575093604276589
"4224",15.7922919381324,1.4860128896611,0.420840562890176,3.53105907723277,0.000413899292685147,0.0579494537595487
"105372030",46.4587986678222,-1.16202050596227,0.329301132704651,-3.52874736997786,0.000417531514085308,0.0579604810744295
"148229",86.0885489961023,0.578119712072594,0.16377967829755,3.52986230087889,0.000415776001931579,0.0579604810744295
"266971",51.9826970924352,-0.460361413520347,0.130643576911114,-3.52379676372121,0.000425410414112044,0.0588039768184877
"9340",36.1981297048029,-1.11541061266687,0.316859602779922,-3.52020454132044,0.000431214120954028,0.0591053237553037
"9398",333.352718968807,-0.708095978681462,0.201103473622751,-3.52105294814438,0.000429836778511866,0.0591053237553037
"57540",597.874090042765,-1.11842937592046,0.31795230631876,-3.51760107944992,0.000435466466375434,0.0594384396071105
"101927577",5.66748290236642,-1.46284207092142,0.416381797188757,-3.51322291415702,0.000442705892928755,0.0594388891554725
"167410",1271.98771588781,-1.01617425352299,0.289335194465942,-3.5121004045106,0.000444580005944923,0.0594388891554725
"6590",395.884131113243,1.39953324265351,0.398382570441985,3.51303833674449,0.000443013551152075,0.0594388891554725
"79054",764.920917382691,1.57707609427945,0.448992339178068,3.51247884800544,0.000443947340626611,0.0594388891554725
"9197",677.072748309717,0.369320529735477,0.105061838058175,3.51526811791523,0.000439310217963645,0.0594388891554725
